iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita
ITA,Europe,Italy,2021/2/4,2597446,13656,11705.571,90241,421,408.571,43027.246,226.215,193.905,1494.861,6.974,6.768,2428538,1431722,996839,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/5,2611659,14213,11798.429,90618,377,394.286,43262.687,235.441,195.443,1501.106,6.245,6.531,2536760,1449728,1087055,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/6,2625098,13439,11902.143,91003,385,389.143,43485.307,222.62,197.162,1507.484,6.378,6.446,2615138,1464451,1150711,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/7,2636738,11640,11958,91273,270,393.857,43678.126,192.819,198.087,1511.957,4.473,6.524,2657556,1473999,1183581,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/8,2644707,7969,11964.286,91580,307,390.714,43810.134,132.008,198.191,1517.042,5.086,6.472,2724805,1500958,1223873,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/9,2655319,10612,12101.571,92002,422,379.714,43985.924,175.79,200.465,1524.033,6.991,6.29,2792086,1535542,1256570,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/10,2668266,12947,12068,92338,336,359.714,44200.394,214.47,199.909,1529.599,5.566,5.959,2865428,1580701,1284753,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/11,2683403,15137,12279.571,92729,391,355.429,44451.142,250.748,203.414,1536.076,6.477,5.888,2940749,1636116,1304659,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/12,2697296,13893,12233.857,93045,316,346.714,44681.282,230.141,202.656,1541.31,5.235,5.743,3015286,1695137,1320175,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/13,2710819,13523,12245.857,93356,311,336.143,44905.293,224.011,202.855,1546.462,5.152,5.568,3068224,1741297,1326953,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/14,2721879,11060,12163,93577,221,329.143,45088.505,183.211,201.483,1550.123,3.661,5.452,3098255,1768724,1329557,74.07,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/15,2729223,7344,12073.714,93835,258,322.143,45210.16,121.655,200.004,1554.397,4.274,5.336,3161270,1825684,1335612,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/16,2739591,10368,12038.857,94171,336,309.857,45381.908,171.748,199.426,1559.963,5.566,5.133,3232766,1890969,1341823,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/17,2751657,12066,11913,94540,369,314.571,45581.784,199.876,197.341,1566.075,6.113,5.211,3313514,1962112,1351428,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/18,2765412,13755,11715.571,94887,347,308.286,45809.638,227.855,194.071,1571.823,5.748,5.107,3404148,2044603,1359571,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/19,2780882,15470,11940.857,95235,348,312.857,46065.902,256.264,197.803,1577.588,5.765,5.183,3497801,2131435,1366392,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/20,2795796,14914,12139.571,95486,251,304.286,46312.956,247.054,201.095,1581.746,4.158,5.041,3576406,2205525,1370907,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/21,2809246,13450,12481,95718,232,305.857,46535.758,222.802,206.75,1585.589,3.843,5.067,3627662,2254521,1373167,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/22,2818863,9617,12805.714,95992,274,308.143,46695.065,159.308,212.129,1590.128,4.539,5.104,3733870,2355325,1378571,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/23,2832162,13299,13224.429,96348,356,311,46915.366,220.301,219.065,1596.025,5.897,5.152,3840888,2456852,1384062,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/24,2848564,16402,13843.857,96666,318,303.714,47187.069,271.703,229.326,1601.293,5.268,5.031,3963641,2571415,1392252,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/25,2868435,19871,14717.571,96974,308,298.143,47516.236,329.167,243.8,1606.395,5.102,4.939,4092638,2688088,1404576,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/26,2888923,20488,15434.429,97227,253,284.571,47855.624,339.388,255.675,1610.586,4.191,4.714,4231859,2811844,1420041,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/27,2907825,18902,16004.143,97507,280,288.714,48168.74,313.116,265.112,1615.224,4.638,4.783,4359005,2927038,1431993,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/2/28,2925265,17440,16574.143,97699,192,283,48457.637,288.897,274.554,1618.405,3.181,4.688,4437489,2997305,1440210,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/1,2938371,13106,17072.571,97945,246,279,48674.741,217.104,282.811,1622.48,4.075,4.622,4573668,3108960,1464735,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/2,2955434,17063,17610.286,98288,343,277.143,48957.393,282.652,291.718,1628.162,5.682,4.591,4736188,3240658,1495557,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/3,2976274,20840,18244.286,98635,347,281.286,49302.612,345.219,302.22,1633.91,5.748,4.66,4924199,3386459,1537767,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/4,2999119,22845,18669.143,98974,339,285.714,49681.044,378.432,309.258,1639.525,5.616,4.733,5123021,3537967,1585081,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/5,3023129,24010,19172.286,99271,297,292,50078.775,397.731,317.593,1644.445,4.92,4.837,5329925,3692411,1637541,77.78,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/6,3046762,23633,19848.143,99578,307,295.857,50470.261,391.486,328.789,1649.531,5.086,4.901,5508591,3831829,1676791,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/7,3067486,20724,20317.286,99785,207,298,50813.558,343.297,336.56,1652.96,3.429,4.936,5611840,3914640,1697230,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/8,3081368,13882,20428.143,100103,318,308.286,51043.516,229.958,338.397,1658.227,5.268,5.107,5794085,4049444,1744677,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/9,3101093,19725,20808.429,100479,376,313,51370.265,326.749,344.696,1664.456,6.229,5.185,5990192,4196080,1794149,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/10,3123368,22275,21013.429,100811,332,310.857,51739.255,368.99,348.092,1669.956,5.5,5.149,6206788,4357636,1849192,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/11,3149017,25649,21414,101184,373,315.714,52164.137,424.881,354.727,1676.134,6.179,5.23,6432119,4523093,1909074,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/12,3175807,26790,21811.143,101564,380,327.571,52607.919,443.782,361.306,1682.429,6.295,5.426,6645437,4675249,1970244,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/13,3201838,26031,22153.714,101881,317,329,53039.128,431.209,366.981,1687.68,5.251,5.45,6823094,4804361,2018794,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/14,3223142,21304,22236.571,102145,264,337.143,53392.033,352.905,368.354,1692.054,4.373,5.585,6929190,4877054,2052202,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/15,3238394,15252,22432.286,102499,354,342.286,53644.686,252.653,371.596,1697.918,5.864,5.67,7105040,4982330,2122785,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/16,3258770,20376,22525.286,103001,502,360.286,53982.218,337.533,373.136,1706.233,8.316,5.968,7245929,5050528,2195491,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/17,3281810,23040,22634.571,103432,431,374.429,54363.881,381.663,374.946,1713.373,7.14,6.202,7412283,5135500,2276896,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/18,3306711,24901,22527.714,103855,423,381.571,54776.371,412.49,373.176,1720.38,7.007,6.321,7576495,5219993,2356629,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/19,3332418,25707,22373,104241,386,382.429,55202.213,425.842,370.614,1726.774,6.394,6.335,7753268,5317818,2435590,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/20,3356331,23913,22070.429,104642,401,394.429,55598.337,396.124,365.601,1733.417,6.643,6.534,7929698,5432000,2497843,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/21,3376376,20045,21890.571,104942,300,399.571,55930.387,332.05,362.622,1738.387,4.97,6.619,8060477,5517480,2543145,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/22,3400877,24501,23211.857,105328,386,404.143,56336.251,405.864,384.509,1744.781,6.394,6.695,8257244,5648153,2609239,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/23,3419616,18739,22978,105879,551,411.143,56646.667,310.416,380.635,1753.908,9.127,6.811,8484422,5803706,2680872,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/24,3440862,21246,22721.714,106339,460,415.286,56998.611,351.945,376.39,1761.528,7.62,6.879,8742811,5975726,2767242,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/25,3464543,23681,22547.429,106799,460,420.571,57390.892,392.281,373.503,1769.148,7.62,6.967,9014681,6163021,2851819,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/26,3488619,24076,22314.429,107256,457,430.714,57789.716,398.824,369.643,1776.718,7.57,7.135,9287578,6357483,2930260,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/27,3512453,23834,22303.143,107636,380,427.714,58184.531,394.815,369.456,1783.013,6.295,7.085,9529151,6531681,2997639,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/28,3532057,19604,22240.143,107933,297,427.286,58509.276,324.744,368.413,1787.933,4.92,7.078,9692915,6654563,3038522,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/29,3544957,12900,20582.857,108350,417,431.714,58722.967,213.691,340.959,1794.841,6.908,7.151,9937412,6832792,3104790,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/30,3561012,16055,20199.429,108879,529,428.571,58988.921,265.954,334.608,1803.604,8.763,7.099,10208426,7027400,3181199,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/3/31,3584899,23887,20576.714,109346,467,429.571,59384.615,395.693,340.858,1811.34,7.736,7.116,10516076,7243996,3272271,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/1,3607083,22184,20362.857,109847,501,435.429,59752.097,367.483,337.315,1819.639,8.299,7.213,10805086,7442446,3362839,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/2,3629000,21917,20054.429,110328,481,438.857,60115.157,363.06,332.206,1827.607,7.968,7.27,11089045,7647074,3442173,79.63,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/3,3650247,21247,19684.857,110704,376,438.286,60467.118,351.961,326.084,1833.835,6.229,7.26,11320115,7817199,3503120,83.33,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/4,3668264,18017,19458.143,111030,326,442.429,60765.574,298.455,322.328,1839.236,5.4,7.329,11416447,7893124,3523527,83.33,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/5,3678944,10680,19141,111326,296,425.143,60942.49,176.916,317.075,1844.139,4.903,7.043,11588074,8026741,3561545,83.33,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/6,3686707,7763,17956.429,111747,421,409.714,61071.086,128.596,297.452,1851.113,6.974,6.787,11875325,8237663,3637931,75.93,60367471,205.859,47.9,23.021,16.24,35220.084
ITA,Europe,Italy,2021/4/7,3700393,13686,16499.143,112374,627,432.571,61297.797,226.712,273.312,1861.499,10.386,7.166,12210727,8482972,3728029,78.7,60367471,205.859,47.9,23.021,16.24,35220.084
